accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription,Form_4_Available
000120919123035068,2023-06-07,2023-06-05,2023-06-07T16:17:03.000Z,34.0,4,001-41536,23999177.0,,24313,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123034034,2023-06-02,2023-06-02,2023-06-02T19:02:33.000Z,,4,,,,10276,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123033697,2023-06-02,2023-05-31,2023-06-02T16:17:44.000Z,34.0,4,001-41536,23989003.0,,26295,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123033115,2023-05-31,2023-05-31,2023-05-31T16:30:49.000Z,,4,,,,8264,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123033107,2023-05-31,2023-05-26,2023-05-31T16:15:59.000Z,34.0,4,001-41536,23981184.0,,24315,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123032700,2023-05-26,2023-05-25,2023-05-26T18:36:49.000Z,,4,,,,13577,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123032690,2023-05-26,2023-05-25,2023-05-26T18:23:24.000Z,,4,,,,8264,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123032529,2023-05-26,2023-05-24,2023-05-26T16:17:24.000Z,34.0,4,001-41536,23969147.0,,24311,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123031916,2023-05-24,2023-05-22,2023-05-24T17:07:53.000Z,34.0,4,001-41536,23955016.0,,24315,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123031450,2023-05-22,2023-05-18,2023-05-22T16:21:42.000Z,34.0,4,001-41536,23944739.0,,26293,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123031354,2023-05-22,2023-05-19,2023-05-22T11:54:18.000Z,,4,,,,9549,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123030621,2023-05-18,2023-05-16,2023-05-18T16:16:57.000Z,34.0,4,001-41536,23936300.0,,19656,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123030509,2023-05-18,2023-05-16,2023-05-18T12:04:42.000Z,,4,,,,19173,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123029789,2023-05-16,2023-05-12,2023-05-16T16:16:42.000Z,34.0,4,001-41536,23927723.0,,19655,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123029270,2023-05-15,2023-05-11,2023-05-15T12:01:13.000Z,,4,,,,14275,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123029033,2023-05-12,2023-05-10,2023-05-12T16:16:55.000Z,34.0,4,001-41536,23915980.0,,21634,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123028464,2023-05-10,2023-05-08,2023-05-10T16:17:10.000Z,34.0,4,001-41536,23906623.0,,24057,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123028245,2023-05-09,2023-05-05,2023-05-09T16:18:07.000Z,34.0,4,001-40895,23902309.0,,11402,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123027747,2023-05-05,2023-05-05,2023-05-05T16:55:39.000Z,,4,,,,20929,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123027711,2023-05-05,2023-05-03,2023-05-05T16:44:09.000Z,34.0,4,001-40895,23894586.0,,19232,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123027189,2023-05-03,2023-05-03,2023-05-03T19:56:30.000Z,,4,,,,8086,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123027179,2023-05-03,2023-05-03,2023-05-03T19:13:48.000Z,,4,,,,8139,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123027168,2023-05-03,2023-05-03,2023-05-03T19:01:19.000Z,,4,,,,8046,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123027157,2023-05-03,2023-05-03,2023-05-03T18:48:47.000Z,,4,,,,7370,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123026620,2023-05-02,2023-05-02,2023-05-02T17:50:15.000Z,,4,,,,8226,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123025795,2023-04-27,2023-04-27,2023-04-27T15:02:42.000Z,,4,,,,9855,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123025790,2023-04-27,2023-04-25,2023-04-27T14:40:24.000Z,,4,,,,13577,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123022885,2023-04-04,2023-04-03,2023-04-04T17:44:36.000Z,,4,,,,10482,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123022816,2023-04-04,2023-04-04,2023-04-04T17:10:37.000Z,,4,,,,8226,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123021834,2023-03-31,2023-03-29,2023-03-31T14:11:51.000Z,,4,,,,10496,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123021457,2023-03-28,2023-03-25,2023-03-28T21:13:40.000Z,,4,,,,13560,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123021454,2023-03-28,2023-03-25,2023-03-28T20:48:15.000Z,,4,,,,14320,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123021452,2023-03-28,2023-03-25,2023-03-28T20:24:42.000Z,,4,,,,14193,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123021447,2023-03-28,2023-03-25,2023-03-28T20:03:01.000Z,,4,,,,16720,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123021442,2023-03-28,2023-03-25,2023-03-28T19:08:20.000Z,,4,,,,13554,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123021439,2023-03-28,2023-03-25,2023-03-28T18:37:28.000Z,,4,,,,9079,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,False
000120919123019177,2023-03-16,2023-03-16,2023-03-16T14:54:19.000Z,,4,,,,26204,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123018969,2023-03-15,2023-03-13,2023-03-15T17:43:43.000Z,34.0,4,001-40895,23736384.0,,21144,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123017789,2023-03-10,2023-03-08,2023-03-10T16:05:21.000Z,,4,,,,9009,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123014259,2023-03-01,2023-03-01,2023-03-01T17:25:21.000Z,,4,,,,6379,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123013907,2023-02-28,2023-02-25,2023-02-28T19:57:04.000Z,,4,,,,9128,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123013904,2023-02-28,2023-02-27,2023-02-28T19:41:02.000Z,,4,,,,8652,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123007919,2023-02-08,2023-02-06,2023-02-08T20:11:42.000Z,,4,,,,10110,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123005986,2023-02-01,2023-02-01,2023-02-01T18:13:51.000Z,,4,,,,6353,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123005184,2023-01-27,2023-01-25,2023-01-27T14:05:19.000Z,,4,,,,8636,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123005130,2023-01-26,2023-01-25,2023-01-26T21:10:41.000Z,,4,,,,8763,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123004849,2023-01-25,2023-01-23,2023-01-25T16:44:44.000Z,,4,,,,7246,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123002483,2023-01-06,2023-01-05,2023-01-06T19:48:31.000Z,,4,,,,8751,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123001423,2023-01-04,2023-01-04,2023-01-04T19:35:45.000Z,,4,,,,6355,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919123000414,2023-01-03,2023-01-03,2023-01-03T18:27:06.000Z,,4,,,,11442,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122062875,2022-12-28,2022-12-25,2022-12-28T21:01:22.000Z,,4,,,,16111,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122062870,2022-12-28,2022-12-25,2022-12-28T20:24:15.000Z,,4,,,,9982,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122062866,2022-12-28,2022-12-25,2022-12-28T19:51:01.000Z,,4,,,,16202,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122062864,2022-12-28,2022-12-27,2022-12-28T19:34:23.000Z,,4,,,,8960,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122062862,2022-12-28,2022-12-25,2022-12-28T18:57:05.000Z,,4,,,,16083,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122062857,2022-12-28,2022-12-25,2022-12-28T18:30:22.000Z,,4,,,,15441,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122062853,2022-12-28,2022-12-25,2022-12-28T17:59:30.000Z,,4,,,,10001,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122062355,2022-12-21,2022-12-19,2022-12-21T17:11:51.000Z,,4,,,,7112,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122061722,2022-12-16,2022-11-25,2022-12-16T17:34:18.000Z,,4,,,,7839,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122059251,2022-12-01,2022-12-01,2022-12-01T19:43:08.000Z,,4,,,,7216,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122058929,2022-11-29,2022-11-29,2022-11-29T14:39:50.000Z,,4,,,,14493,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122058906,2022-11-28,2022-11-25,2022-11-28T20:09:13.000Z,,4,,,,9981,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122058904,2022-11-28,2022-11-25,2022-11-28T19:59:56.000Z,,4,,,,8637,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122056458,2022-11-10,2022-11-08,2022-11-10T19:00:57.000Z,34.0,4,001-40895,221379091.0,,19203,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122056129,2022-11-08,2022-11-04,2022-11-08T17:11:05.000Z,34.0,4,001-40895,221369878.0,,20898,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122056122,2022-11-08,2022-11-04,2022-11-08T17:04:16.000Z,34.0,4,001-40489,221369789.0,,29024,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122055791,2022-11-04,2022-11-02,2022-11-04T16:16:07.000Z,34.0,4,001-40489,221362521.0,,42332,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122055607,2022-11-03,2022-11-03,2022-11-03T17:49:11.000Z,,4,,,,8785,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122055561,2022-11-03,2022-11-02,2022-11-03T17:29:11.000Z,,4,,,,7213,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122055288,2022-11-02,2022-10-31,2022-11-02T16:25:36.000Z,34.0,4,001-40489,221354508.0,,50817,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000162828022027126,2022-10-26,2022-10-24,2022-10-26T20:02:00.000Z,34.0,4,001-41536,221334523.0,,24597,0,0,xslF345X03/wf-form4_166682890436555.xml,FORM 4,False
000120919122054677,2022-10-26,2022-10-25,2022-10-26T19:15:27.000Z,,4,,,,9986,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122054572,2022-10-25,2022-10-25,2022-10-25T18:41:04.000Z,,4,,,,8636,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122052966,2022-10-06,2022-10-05,2022-10-06T15:55:51.000Z,,4,,,,8003,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122052920,2022-10-05,2022-10-04,2022-10-05T21:37:40.000Z,,4,,,,7214,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122052328,2022-10-04,2022-10-03,2022-10-04T16:49:51.000Z,,4,,,,12214,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122051975,2022-10-03,2022-09-28,2022-10-03T19:21:42.000Z,,4,,,,10765,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122051439,2022-09-28,2022-09-26,2022-09-28T12:29:04.000Z,,4,,,,8566,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122051420,2022-09-27,2022-09-25,2022-09-27T21:42:26.000Z,,4,,,,9985,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122051418,2022-09-27,2022-09-25,2022-09-27T21:25:20.000Z,,4,,,,16746,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122051405,2022-09-27,2022-09-25,2022-09-27T20:46:06.000Z,,4,,,,16836,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122051403,2022-09-27,2022-09-25,2022-09-27T20:25:48.000Z,,4,,,,16086,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122051400,2022-09-27,2022-09-25,2022-09-27T20:07:34.000Z,,4,,,,16033,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122051396,2022-09-27,2022-09-25,2022-09-27T19:51:04.000Z,,4,,,,9493,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122049532,2022-09-12,2022-09-09,2022-09-12T17:03:54.000Z,,4,,,,9492,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122048450,2022-09-02,2022-09-01,2022-09-02T15:34:57.000Z,,4,,,,7213,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122047825,2022-08-29,2022-08-25,2022-08-29T15:40:57.000Z,,4,,,,8567,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122047822,2022-08-29,2022-08-25,2022-08-29T15:16:15.000Z,,4,,,,9986,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122045299,2022-08-10,2022-08-10,2022-08-10T18:18:15.000Z,,4,,,,9492,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122045122,2022-08-09,2022-08-08,2022-08-09T21:23:22.000Z,,4,,,,20486,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122044943,2022-08-09,2022-08-03,2022-08-09T12:37:15.000Z,,4,,,,5190,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122044748,2022-08-08,2022-08-08,2022-08-08T14:22:08.000Z,,4,,,,15051,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122044628,2022-08-05,2022-08-04,2022-08-05T18:13:02.000Z,,4,,,,12982,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122044072,2022-08-03,2022-08-02,2022-08-03T12:45:31.000Z,,4,,,,7215,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122043551,2022-07-29,2022-07-29,2022-07-29T17:23:16.000Z,,4,,,,8094,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122043230,2022-07-26,2022-07-25,2022-07-26T20:21:29.000Z,,4,,,,9080,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122043227,2022-07-26,2022-07-25,2022-07-26T19:52:24.000Z,,4,,,,9649,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000092963822001155,2022-07-15,2022-07-13,2022-07-15T16:15:32.000Z,34.0,4,001-40653,221086471.0,,23340,0,0,xslF345X03/form4.xml,,True
000120919122041848,2022-07-11,2022-07-11,2022-07-11T19:25:00.000Z,,4,,,,49656,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122041577,2022-07-08,2022-07-06,2022-07-08T14:42:32.000Z,,4,,,,9372,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122041576,2022-07-08,2022-07-06,2022-07-08T14:36:36.000Z,,4,,,,8991,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122041573,2022-07-08,2022-07-06,2022-07-08T14:16:49.000Z,,4,,,,12422,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122041571,2022-07-08,2022-07-06,2022-07-08T14:04:30.000Z,,4,,,,10197,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122041569,2022-07-08,2022-07-06,2022-07-08T13:54:53.000Z,,4,,,,9691,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122041564,2022-07-08,2022-07-06,2022-07-08T13:41:48.000Z,,4,,,,11989,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122041562,2022-07-08,2022-07-06,2022-07-08T13:23:17.000Z,,4,,,,8072,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122040982,2022-07-06,2022-07-05,2022-07-06T13:06:27.000Z,,4,,,,35108,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122040372,2022-07-01,2022-07-01,2022-07-01T19:52:54.000Z,,4,,,,8240,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122040364,2022-07-01,2022-07-01,2022-07-01T19:02:05.000Z,,4,,,,7188,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122039873,2022-06-29,2022-06-27,2022-06-29T20:11:07.000Z,,4,,,,8543,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122039719,2022-06-28,2022-06-25,2022-06-28T21:51:03.000Z,,4,,,,9954,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122039717,2022-06-28,2022-06-25,2022-06-28T21:43:05.000Z,,4,,,,20268,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122039714,2022-06-28,2022-06-25,2022-06-28T21:15:48.000Z,,4,,,,16225,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122039705,2022-06-28,2022-06-25,2022-06-28T20:58:41.000Z,,4,,,,16138,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122039698,2022-06-28,2022-06-25,2022-06-28T20:35:54.000Z,,4,,,,15466,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122039695,2022-06-28,2022-06-25,2022-06-28T20:22:00.000Z,,4,,,,9059,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122036463,2022-06-13,2022-06-09,2022-06-13T19:05:44.000Z,,4,,,,32914,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122036461,2022-06-13,2022-06-09,2022-06-13T19:00:40.000Z,,4,,,,47072,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122033699,2022-06-02,2022-06-01,2022-06-02T19:02:31.000Z,,4,,,,7187,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122032710,2022-05-27,2022-05-25,2022-05-27T18:19:45.000Z,,4,,,,9953,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122032706,2022-05-27,2022-05-25,2022-05-27T18:10:41.000Z,,4,,,,8555,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122031962,2022-05-25,2022-05-24,2022-05-25T18:14:41.000Z,34.0,4,001-40895,22964400.0,,11354,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122029127,2022-05-16,2022-05-12,2022-05-16T16:18:39.000Z,34.0,4,001-40895,22929376.0,,13319,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122028734,2022-05-12,2022-05-12,2022-05-12T21:37:05.000Z,,4,,,,14604,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122028641,2022-05-12,2022-05-10,2022-05-12T18:44:48.000Z,34.0,4,001-40895,22919520.0,,20862,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122028184,2022-05-10,2022-05-09,2022-05-10T20:36:29.000Z,,4,,,,35048,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122028179,2022-05-10,2022-05-09,2022-05-10T20:30:14.000Z,,4,,,,47275,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122027197,2022-05-04,2022-05-03,2022-05-04T17:46:08.000Z,,4,,,,8203,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122027181,2022-05-04,2022-05-03,2022-05-04T17:28:29.000Z,,4,,,,6322,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122025745,2022-04-27,2022-04-25,2022-04-27T13:16:13.000Z,,4,,,,9953,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122025250,2022-04-21,2022-04-19,2022-04-21T20:49:44.000Z,,4,,,,15201,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122025248,2022-04-21,2022-04-19,2022-04-21T20:42:54.000Z,,4,,,,55219,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122025246,2022-04-21,2022-04-19,2022-04-21T20:41:32.000Z,,4,,,,10824,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122025244,2022-04-21,2022-04-19,2022-04-21T20:40:02.000Z,,4,,,,57971,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122025078,2022-04-20,2022-04-18,2022-04-20T18:01:27.000Z,,4,,,,4694,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122025074,2022-04-20,2022-04-18,2022-04-20T18:00:27.000Z,,4,,,,56704,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122025066,2022-04-20,2022-04-18,2022-04-20T17:56:19.000Z,,4,,,,55047,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024673,2022-04-18,2022-04-14,2022-04-18T21:00:03.000Z,,4,,,,18844,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024670,2022-04-18,2022-04-14,2022-04-18T20:57:19.000Z,,4,,,,58972,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024667,2022-04-18,2022-04-14,2022-04-18T20:53:57.000Z,,4,,,,11882,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024662,2022-04-18,2022-04-14,2022-04-18T20:43:24.000Z,,4,,,,56706,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024552,2022-04-15,2022-04-13,2022-04-15T21:39:28.000Z,,4,,,,18116,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024550,2022-04-15,2022-04-13,2022-04-15T21:37:36.000Z,,4,,,,61272,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024548,2022-04-15,2022-04-13,2022-04-15T21:36:27.000Z,,4,,,,12130,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024546,2022-04-15,2022-04-13,2022-04-15T21:35:08.000Z,,4,,,,56532,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024472,2022-04-14,2022-04-12,2022-04-14T18:27:10.000Z,,4,,,,47604,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024470,2022-04-14,2022-04-12,2022-04-14T18:23:50.000Z,,4,,,,60539,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024443,2022-04-14,2022-04-12,2022-04-14T16:52:14.000Z,,4,,,,37879,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024439,2022-04-14,2022-04-12,2022-04-14T16:48:34.000Z,,4,,,,56030,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024368,2022-04-13,2022-04-11,2022-04-13T20:58:58.000Z,,4,,,,29274,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024366,2022-04-13,2022-04-11,2022-04-13T20:56:39.000Z,,4,,,,50513,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024238,2022-04-12,2022-04-11,2022-04-12T21:52:38.000Z,,4,,,,28038,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024236,2022-04-12,2022-04-11,2022-04-12T21:49:25.000Z,,4,,,,18523,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024234,2022-04-12,2022-04-11,2022-04-12T21:47:13.000Z,,4,,,,59809,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024230,2022-04-12,2022-04-11,2022-04-12T21:20:51.000Z,,4,,,,55799,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024210,2022-04-12,2022-04-11,2022-04-12T18:17:04.000Z,34.0,4,001-39694,22823249.0,,10170,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122024207,2022-04-12,2022-04-11,2022-04-12T18:12:22.000Z,34.0,4,001-39694,22823233.0,,16104,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122023445,2022-04-06,2022-04-05,2022-04-06T14:03:22.000Z,,4,,,,38611,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122022478,2022-04-04,2022-04-04,2022-04-04T16:56:48.000Z,,4,,,,8204,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122022018,2022-04-01,2022-04-01,2022-04-01T16:53:40.000Z,,4,,,,7187,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122021562,2022-03-29,2022-03-25,2022-03-29T21:49:23.000Z,,4,,,,9954,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122021560,2022-03-29,2022-03-25,2022-03-29T21:40:07.000Z,,4,,,,18603,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122021557,2022-03-29,2022-03-25,2022-03-29T21:26:16.000Z,,4,,,,18431,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122021554,2022-03-29,2022-03-25,2022-03-29T21:19:57.000Z,,4,,,,18565,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122021552,2022-03-29,2022-03-25,2022-03-29T21:13:03.000Z,,4,,,,9058,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122021550,2022-03-29,2022-03-25,2022-03-29T21:04:57.000Z,,4,,,,23296,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122020831,2022-03-23,2022-03-22,2022-03-23T18:56:21.000Z,,4,,,,4591,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122020595,2022-03-22,2022-03-18,2022-03-22T18:17:47.000Z,,4,,,,39713,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
