accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription,Form_4_Available
000106299323013284,2023-06-09,2023-06-08,2023-06-09T18:03:56.000Z,,4,,,,7013,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323013281,2023-06-09,2023-06-08,2023-06-09T18:02:37.000Z,,4,,,,6322,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323013183,2023-06-08,2023-06-07,2023-06-08T18:03:54.000Z,,4,,,,4303,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323012986,2023-06-05,2023-06-02,2023-06-05T18:06:24.000Z,,4,,,,8112,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323012548,2023-05-31,2023-05-30,2023-05-31T18:07:45.000Z,,4,,,,5686,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323011867,2023-05-19,2023-05-18,2023-05-19T18:03:59.000Z,,4,,,,5048,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323011427,2023-05-17,2023-05-16,2023-05-17T18:09:18.000Z,,4,,,,6919,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323010699,2023-05-10,2023-05-09,2023-05-10T18:03:37.000Z,,4,,,,6419,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323010489,2023-05-08,2023-05-05,2023-05-08T18:22:53.000Z,,4,,,,5261,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323009962,2023-05-02,2023-05-01,2023-05-02T18:01:12.000Z,,4,,,,4801,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323009292,2023-04-18,2023-04-17,2023-04-18T18:09:57.000Z,,4,,,,4313,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323006663,2023-03-10,2023-03-09,2023-03-10T18:09:01.000Z,,4,,,,6174,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323006662,2023-03-10,2023-03-09,2023-03-10T18:08:41.000Z,,4,,,,9280,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323006661,2023-03-10,2023-03-09,2023-03-10T18:08:26.000Z,,4,,,,6111,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323006660,2023-03-10,2023-03-09,2023-03-10T18:08:03.000Z,,4,,,,6293,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323006655,2023-03-10,2023-03-09,2023-03-10T18:06:18.000Z,,4,,,,6127,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323006654,2023-03-10,2023-03-09,2023-03-10T18:05:53.000Z,,4,,,,6981,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323006653,2023-03-10,2023-03-09,2023-03-10T18:05:34.000Z,,4,,,,6289,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323005633,2023-03-02,2023-02-28,2023-03-02T18:13:39.000Z,,4,,,,4994,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323005632,2023-03-02,2023-02-28,2023-03-02T18:13:17.000Z,,4,,,,4286,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323005629,2023-03-02,2023-02-28,2023-03-02T18:12:08.000Z,,4,,,,5873,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323005628,2023-03-02,2023-02-28,2023-03-02T18:11:49.000Z,,4,,,,4280,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323005625,2023-03-02,2023-02-28,2023-03-02T18:10:31.000Z,,4,,,,4271,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323005624,2023-03-02,2023-02-28,2023-03-02T18:10:11.000Z,,4,,,,4286,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323005621,2023-03-02,2023-02-28,2023-03-02T18:09:10.000Z,,4,,,,4315,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323005620,2023-03-02,2023-02-28,2023-03-02T18:08:54.000Z,,4,,,,4278,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323003693,2023-02-15,2023-02-13,2023-02-15T18:01:52.000Z,,4,,,,5017,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323002880,2023-02-13,2023-02-09,2023-02-13T18:07:31.000Z,,4,,,,5235,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001857,2023-02-01,2023-01-31,2023-02-01T18:27:38.000Z,,4,,,,6848,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001855,2023-02-01,2023-01-31,2023-02-01T18:26:30.000Z,,4,,,,5755,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001853,2023-02-01,2023-01-31,2023-02-01T18:25:26.000Z,,4,,,,8194,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001851,2023-02-01,2023-01-31,2023-02-01T18:24:05.000Z,,4,,,,5070,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001849,2023-02-01,2023-01-31,2023-02-01T18:22:56.000Z,,4,,,,5063,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001847,2023-02-01,2023-01-31,2023-02-01T18:22:16.000Z,,4,,,,5852,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001845,2023-02-01,2023-01-31,2023-02-01T18:21:33.000Z,,4,,,,6033,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001843,2023-02-01,2023-01-31,2023-02-01T18:20:44.000Z,,4,,,,5866,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001841,2023-02-01,2023-01-31,2023-02-01T18:19:30.000Z,,4,,,,6907,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001839,2023-02-01,2023-01-31,2023-02-01T18:18:39.000Z,,4,,,,5378,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001837,2023-02-01,2023-01-31,2023-02-01T18:16:51.000Z,,4,,,,6025,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299323001042,2023-01-18,2023-01-17,2023-01-18T18:01:47.000Z,,4,,,,4281,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322024027,2022-12-16,2022-12-15,2022-12-16T18:04:45.000Z,,4,,,,4282,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322024026,2022-12-16,2022-12-09,2022-12-16T18:04:25.000Z,,4,,,,5830,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023832,2022-12-13,2022-12-12,2022-12-13T18:13:49.000Z,,4,,,,6849,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023830,2022-12-13,2022-12-12,2022-12-13T18:13:15.000Z,,4,,,,5758,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023828,2022-12-13,2022-12-12,2022-12-13T18:12:08.000Z,,4,,,,8195,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023826,2022-12-13,2022-12-12,2022-12-13T18:10:36.000Z,,4,,,,5071,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023824,2022-12-13,2022-12-12,2022-12-13T18:09:57.000Z,,4,,,,5064,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023822,2022-12-13,2022-12-12,2022-12-13T18:09:04.000Z,,4,,,,5853,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023819,2022-12-13,2022-12-12,2022-12-13T18:08:23.000Z,,4,,,,6034,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023815,2022-12-13,2022-12-12,2022-12-13T18:07:22.000Z,,4,,,,5866,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023813,2022-12-13,2022-12-12,2022-12-13T18:06:13.000Z,,4,,,,6908,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023810,2022-12-13,2022-12-12,2022-12-13T18:05:06.000Z,,4,,,,5379,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023807,2022-12-13,2022-12-12,2022-12-13T18:04:14.000Z,,4,,,,6026,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023653,2022-12-09,2022-12-08,2022-12-09T18:08:49.000Z,,4,,,,6175,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023651,2022-12-09,2022-12-08,2022-12-09T18:08:09.000Z,,4,,,,9281,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023649,2022-12-09,2022-12-08,2022-12-09T18:07:23.000Z,,4,,,,6109,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023647,2022-12-09,2022-12-08,2022-12-09T18:06:44.000Z,,4,,,,6294,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023645,2022-12-09,2022-12-08,2022-12-09T18:05:54.000Z,,4,,,,6126,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023643,2022-12-09,2022-12-08,2022-12-09T18:04:27.000Z,,4,,,,6982,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023641,2022-12-09,2022-12-08,2022-12-09T18:03:48.000Z,,4,,,,6290,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023247,2022-12-02,2022-12-01,2022-12-02T18:03:00.000Z,,4,,,,13925,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322023110,2022-12-01,2022-11-30,2022-12-01T18:07:58.000Z,,4,,,,4282,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322022122,2022-11-14,2022-11-11,2022-11-14T18:22:57.000Z,,4,,,,4531,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322020919,2022-10-18,2022-10-17,2022-10-18T18:10:50.000Z,,4,,,,4281,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019795,2022-09-20,2022-09-19,2022-09-20T18:09:12.000Z,,4,,,,4627,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019793,2022-09-20,2022-09-19,2022-09-20T18:08:13.000Z,,4,,,,4607,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019790,2022-09-20,2022-09-19,2022-09-20T18:06:55.000Z,,4,,,,4588,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019785,2022-09-20,2022-09-19,2022-09-20T18:04:41.000Z,,4,,,,4602,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019783,2022-09-20,2022-09-19,2022-09-20T18:03:11.000Z,,4,,,,4631,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019781,2022-09-20,2022-09-19,2022-09-20T18:01:54.000Z,,4,,,,4594,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019522,2022-09-13,2022-09-12,2022-09-13T18:02:38.000Z,,4,,,,5731,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019440,2022-09-09,2022-09-08,2022-09-09T18:18:41.000Z,,4,,,,6173,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019438,2022-09-09,2022-09-08,2022-09-09T18:17:46.000Z,,4,,,,9279,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019436,2022-09-09,2022-09-08,2022-09-09T18:17:02.000Z,,4,,,,6112,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019434,2022-09-09,2022-09-08,2022-09-09T18:16:19.000Z,,4,,,,6294,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019432,2022-09-09,2022-09-08,2022-09-09T18:15:41.000Z,,4,,,,6128,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019430,2022-09-09,2022-09-08,2022-09-09T18:14:58.000Z,,4,,,,6299,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019428,2022-09-09,2022-09-08,2022-09-09T18:14:08.000Z,,4,,,,6290,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019250,2022-09-06,2022-09-02,2022-09-06T18:01:35.000Z,,4,,,,4781,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019148,2022-09-02,2022-09-01,2022-09-02T18:03:58.000Z,,4,,,,13919,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019046,2022-09-01,2022-08-30,2022-09-01T18:26:58.000Z,,4,,,,6849,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019043,2022-09-01,2022-08-30,2022-09-01T18:26:01.000Z,,4,,,,5756,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019041,2022-09-01,2022-08-30,2022-09-01T18:25:14.000Z,,4,,,,8195,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019038,2022-09-01,2022-08-30,2022-09-01T18:23:58.000Z,,4,,,,5071,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019036,2022-09-01,2022-08-30,2022-09-01T18:23:08.000Z,,4,,,,5064,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019033,2022-09-01,2022-08-30,2022-09-01T18:22:16.000Z,,4,,,,5853,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019031,2022-09-01,2022-08-30,2022-09-01T18:21:25.000Z,,4,,,,6034,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019029,2022-09-01,2022-08-30,2022-09-01T18:20:32.000Z,,4,,,,5867,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019027,2022-09-01,2022-08-30,2022-09-01T18:19:38.000Z,,4,,,,6225,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019025,2022-09-01,2022-08-30,2022-09-01T18:18:37.000Z,,4,,,,5379,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019023,2022-09-01,2022-08-30,2022-09-01T18:17:34.000Z,,4,,,,6026,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019021,2022-09-01,2022-08-31,2022-09-01T18:14:38.000Z,,4,,,,4570,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019019,2022-09-01,2022-08-30,2022-09-01T18:13:42.000Z,,4,,,,7568,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019017,2022-09-01,2022-08-30,2022-09-01T18:12:10.000Z,,4,,,,8924,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019015,2022-09-01,2022-08-30,2022-09-01T18:11:16.000Z,,4,,,,10290,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019013,2022-09-01,2022-08-30,2022-09-01T18:09:38.000Z,,4,,,,7343,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019011,2022-09-01,2022-08-30,2022-09-01T18:08:29.000Z,,4,,,,8828,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019009,2022-09-01,2022-08-30,2022-09-01T18:06:55.000Z,,4,,,,7565,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322019007,2022-09-01,2022-08-30,2022-09-01T18:05:59.000Z,,4,,,,7350,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322016449,2022-07-18,2022-07-15,2022-07-18T18:03:12.000Z,,4,,,,4281,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014851,2022-06-14,2022-06-14,2022-06-14T19:39:04.000Z,,4,,,,4561,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014692,2022-06-10,2022-06-09,2022-06-10T18:10:05.000Z,,4,,,,6173,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014690,2022-06-10,2022-06-09,2022-06-10T18:09:06.000Z,,4,,,,9279,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014688,2022-06-10,2022-06-09,2022-06-10T18:08:03.000Z,,4,,,,6111,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014686,2022-06-10,2022-06-09,2022-06-10T18:07:05.000Z,,4,,,,6293,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014684,2022-06-10,2022-06-09,2022-06-10T18:05:58.000Z,,4,,,,6128,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014682,2022-06-10,2022-06-09,2022-06-10T18:04:59.000Z,,4,,,,6299,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014680,2022-06-10,2022-06-09,2022-06-10T18:03:53.000Z,,4,,,,6290,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014016,2022-06-01,2022-05-31,2022-06-01T16:36:00.000Z,,4,,,,6224,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014014,2022-06-01,2022-05-31,2022-06-01T16:32:43.000Z,,4,,,,6848,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014012,2022-06-01,2022-05-31,2022-06-01T16:31:58.000Z,,4,,,,5755,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014009,2022-06-01,2022-05-31,2022-06-01T16:30:34.000Z,,4,,,,8459,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014007,2022-06-01,2022-05-31,2022-06-01T16:29:42.000Z,,4,,,,5070,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014005,2022-06-01,2022-05-31,2022-06-01T16:27:49.000Z,,4,,,,5063,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014003,2022-06-01,2022-05-31,2022-06-01T16:26:02.000Z,,4,,,,5851,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322014001,2022-06-01,2022-05-31,2022-06-01T16:25:02.000Z,,4,,,,6032,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322013999,2022-06-01,2022-05-31,2022-06-01T16:23:27.000Z,,4,,,,5866,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322013989,2022-06-01,2022-05-31,2022-06-01T16:10:14.000Z,,4,,,,5378,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322013987,2022-06-01,2022-05-31,2022-06-01T16:09:18.000Z,,4,,,,6025,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322013985,2022-06-01,2022-05-31,2022-06-01T16:08:21.000Z,,4,,,,4280,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322010460,2022-04-19,2022-04-18,2022-04-19T18:09:32.000Z,,4,,,,4496,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322010459,2022-04-19,2022-04-12,2022-04-19T18:09:07.000Z,,4,,,,4596,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322010458,2022-04-19,2022-04-05,2022-04-19T18:08:47.000Z,,4,,,,6043,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322008947,2022-03-29,2022-03-28,2022-03-29T18:07:00.000Z,,4,,,,4279,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322007528,2022-03-11,2022-03-10,2022-03-11T18:31:15.000Z,,4,,,,6172,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322007527,2022-03-11,2022-03-10,2022-03-11T18:30:59.000Z,,4,,,,10646,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322007526,2022-03-11,2022-03-10,2022-03-11T18:30:31.000Z,,4,,,,6110,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322007525,2022-03-11,2022-03-10,2022-03-11T18:28:20.000Z,,4,,,,6293,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322007520,2022-03-11,2022-03-10,2022-03-11T18:24:21.000Z,,4,,,,6125,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322007518,2022-03-11,2022-03-10,2022-03-11T18:21:26.000Z,,4,,,,6299,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322007516,2022-03-11,2022-03-10,2022-03-11T18:18:00.000Z,,4,,,,6290,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
