accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription,Form_4_Available
000112760222004314,2022-02-10,2022-02-09,2022-02-10T17:57:00.000Z,,4,,,,9585,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222003981,2022-02-09,2022-02-07,2022-02-09T16:48:08.000Z,,4,,,,11603,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222003974,2022-02-09,2022-02-07,2022-02-09T16:42:10.000Z,,4,,,,13282,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222003962,2022-02-09,2022-02-07,2022-02-09T16:34:42.000Z,,4,,,,10753,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222003021,2022-02-02,2022-01-31,2022-02-02T17:23:56.000Z,,4,,,,10794,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222003018,2022-02-02,2022-01-31,2022-02-02T17:20:50.000Z,,4,,,,15068,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222003013,2022-02-02,2022-01-31,2022-02-02T17:18:10.000Z,,4,,,,9444,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222003010,2022-02-02,2022-01-31,2022-02-02T17:16:01.000Z,,4,,,,10646,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222003005,2022-02-02,2022-01-31,2022-02-02T17:13:50.000Z,,4,,,,25342,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002999,2022-02-02,2022-01-31,2022-02-02T17:10:51.000Z,,4,,,,10646,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002993,2022-02-02,2022-01-31,2022-02-02T17:08:50.000Z,,4,,,,9927,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002989,2022-02-02,2022-01-31,2022-02-02T17:05:58.000Z,,4,,,,9753,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002986,2022-02-02,2022-01-31,2022-02-02T17:03:17.000Z,,4,,,,9515,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002984,2022-02-02,2022-01-31,2022-02-02T17:00:39.000Z,,4,,,,10432,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002425,2022-01-28,2022-01-26,2022-01-28T16:37:57.000Z,,4,,,,16320,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002424,2022-01-28,2022-01-26,2022-01-28T16:34:06.000Z,,4,,,,7744,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002421,2022-01-28,2022-01-26,2022-01-28T16:32:44.000Z,,4,,,,7727,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002420,2022-01-28,2022-01-26,2022-01-28T16:31:34.000Z,,4,,,,7727,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002418,2022-01-28,2022-01-26,2022-01-28T16:29:23.000Z,,4,,,,7727,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002416,2022-01-28,2022-01-26,2022-01-28T16:28:02.000Z,,4,,,,7731,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002415,2022-01-28,2022-01-26,2022-01-28T16:26:18.000Z,,4,,,,7754,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002414,2022-01-28,2022-01-26,2022-01-28T16:24:57.000Z,,4,,,,7745,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222002405,2022-01-28,2022-01-26,2022-01-28T16:16:19.000Z,,4,,,,7774,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222001943,2022-01-24,2022-01-20,2022-01-24T16:02:56.000Z,,4,,,,15077,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222001715,2022-01-20,2022-01-18,2022-01-20T16:33:31.000Z,,4,,,,11004,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222001698,2022-01-20,2022-01-18,2022-01-20T16:07:37.000Z,,4,,,,23875,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222001473,2022-01-13,2022-01-11,2022-01-13T17:22:48.000Z,,4,,,,22146,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222001335,2022-01-11,2022-01-07,2022-01-11T16:54:45.000Z,,4,,,,11016,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222001104,2022-01-06,2022-01-04,2022-01-06T17:28:07.000Z,,4,,,,23764,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
